dx_origin,dy_origin,da_origin,dx_smooth,dy_smooth,da_smooth
6.173856,2.883037,0.000901,-14.177377,-26.906404,-0.233815
6.203136,4.160758,0.003985,-20.709790,-29.839265,-0.278873
1.108269,-0.446251,0.007745,-27.271792,-34.094554,-0.326387
-0.993959,-1.576107,-0.011139,-29.067347,-33.631911,-0.382255
-1.565700,-7.925005,0.014549,-29.099860,-31.945748,-0.423919
1.932136,-3.968088,0.014269,-28.343039,-23.925224,-0.486052
4.040995,-1.884543,0.011473,-30.881949,-19.851508,-0.543125
2.037062,2.462669,0.019342,-37.160892,-22.231825,-0.525566
1.543290,0.228236,-0.002190,-56.197153,-28.439845,-0.524538
2.423985,1.187075,-0.002958,-75.798224,-33.067205,-0.441057
0.663729,-1.831226,-0.014885,-93.753270,-40.844045,-0.394160
-1.179090,-3.765432,0.024097,-109.212660,-45.270699,-0.289167
4.994070,-5.671158,0.035577,-122.202286,-47.532706,-0.236715
4.284747,0.571506,0.032033,-139.564327,-47.037386,-0.999950
3.578883,6.543325,0.020885,-155.050826,-58.704479,-1.036859
2.547963,-0.844812,0.000993,-168.657878,-82.284067,-0.339675
-2.294057,-0.996170,-0.032891,-180.056274,-104.399826,1.100212
1.569787,-0.373179,-0.032319,-185.439150,-132.268134,3.296543
-3.513022,-6.487704,-0.006141,-141.176275,-267.916706,6.257711
-5.166753,-6.434167,0.006697,-93.355104,-395.902828,9.195149
1.429392,-2.731002,0.009003,-44.437302,-523.663394,12.118618
3.386077,-4.497732,0.024241,-3.406561,-653.530049,15.017066
4.725496,-3.428120,0.030557,34.323702,-780.054199,17.877677
0.317250,0.083602,-0.010815,73.934501,-903.891212,20.632975
-0.475450,-3.683199,-0.018328,117.868153,-1030.896512,23.438708
-1.780504,-2.999169,0.010082,165.548173,-1154.253140,26.300830
-0.604730,-1.227643,-0.005376,217.467415,-1278.359693,29.183353
2.193599,-1.426360,0.009946,271.152996,-1404.286369,32.129960
1.482287,-0.578946,0.036527,324.977951,-1530.103503,35.109958
-0.546943,-4.696084,0.053350,382.440629,-1656.852992,38.112008
-2.724000,-1.897515,0.044678,444.851856,-1779.538516,41.145882
0.323218,0.232542,0.042231,512.356643,-1905.137455,44.237350
2.235036,-1.787281,0.031412,587.661555,-2024.930611,46.485133
3.857822,1.611072,0.001390,152.548750,-3212.976719,49.170003
3.349377,-0.300758,-0.011979,-284.499624,-4404.963878,51.875870
-0.646478,-2.069366,-0.002317,-718.649529,-5597.038159,54.460976
-5.272069,0.100275,0.005992,-1145.165319,-6785.707517,56.980073
-3.562272,-4.075276,0.018704,-1556.330842,-7967.076467,59.104317
-1.044602,-8.216123,0.026660,-1958.493557,-9134.822125,60.829820
0.662453,-4.712784,0.021104,-2352.419963,-10288.967792,62.161378
1.552576,-4.419509,0.026687,-2748.143127,-11446.421119,63.524518
-4.169781,0.120494,0.002067,-3144.606027,-12603.984374,64.882044
12.496624,-0.676534,-0.086039,-3536.295115,-13766.231552,66.274193
-10.748099,-3.983504,-0.022060,-3945.042843,-14927.948616,67.746790
-8.379583,-4.662809,-0.066251,-4331.606440,-16086.659027,69.156205
5.411313,11.699566,-0.126079,-4721.073140,-17244.773606,70.605771
7.382616,-0.888889,-0.301863,-5126.451793,-18419.261504,72.085427
2.486915,-0.338698,-0.206671,-5536.021506,-19580.364701,73.703694
3.148590,-0.950623,-0.027109,-5940.816237,-20741.275446,75.214603
-4.184867,-5.725129,0.016019,-6346.315214,-21901.564687,76.553630
-0.702819,-2.518847,0.016967,-6744.584505,-23056.225998,77.820173
-3.450445,-4.941721,0.012932,-7148.400759,-24213.451624,79.072504
-6.261136,-5.354330,0.022289,-7551.837735,-25368.627653,80.354591
3.685486,10.497920,-0.077384,-7954.015309,-26523.428024,81.629368
-0.972872,-9.815948,0.034262,-8366.622138,-27694.332882,83.012202
4.769566,3.768062,-0.256329,-8774.041761,-28845.195173,84.383598
4.302736,5.136611,-0.157512,-9187.371227,-30009.639827,86.048749
3.511772,-2.525650,-0.014472,-9600.576998,-31175.493378,87.622501
15.349680,5.476956,-0.286624,-10012.759503,-32333.702311,89.068737
7.061289,0.053250,-0.000320,-10436.544013,-33499.634438,90.800528
11.663325,3.235591,-0.239119,-10851.932834,-34659.734259,92.241779
-8.695528,-1.713293,0.026185,-11271.789884,-35822.500298,93.913697
15.903033,8.707279,-0.252330,-11671.156961,-36979.798591,95.319524
10.786120,4.055845,-0.122616,-12094.880896,-38147.281739,97.008930
9.653410,2.455102,-0.260701,-12513.275882,-39309.703537,98.572625
-4.591679,6.652062,-0.234819,-12930.572198,-40470.324773,100.267541
-9.367341,6.268833,0.034784,-13333.780609,-41635.030445,101.936216
-12.609239,4.523254,-0.109358,-13732.465118,-42799.179479,103.330886
-61.348363,4.875271,-0.254980,-14128.565595,-43961.381475,104.868245
-72.030427,-9.286124,-0.149113,-14475.287684,-45123.739736,106.534854
-54.418345,-2.643349,-0.946717,-14811.634514,-46270.972974,108.106573
-12.106068,4.966802,0.327266,-15165.044179,-47423.279285,110.516221
1.626253,2.378506,-0.639300,-15484.520882,-48572.703335,111.691204
2.969246,-7.232709,-1.514063,-15818.948164,-49721.009420,113.880235
-4.387241,11.011719,0.580714,-16154.775500,-50859.698602,116.925668
3.672400,2.018672,0.126745,-16483.510868,-52015.967903,117.894216
-1.460476,-1.374784,-0.648094,-16820.312923,-53162.998996,119.305063
0.007526,-0.037604,0.000477,-17152.203378,-54306.132770,121.511934
-48.284862,13.704208,-0.748114,-17485.079715,-55450.222560,122.853018
-58.502560,15.974656,-0.788714,-17766.558898,-56608.580959,124.963991
26.974352,3.017061,0.639210,-18034.511856,-57769.804649,127.147409
26.974352,3.017061,0.639210,-18387.780399,-58917.917456,127.880138
-249.904064,-652.783741,10.712119,-18740.459938,-60067.149622,129.092555
-2226.164232,80.666592,-1.407201,-18816.069461,-60561.011808,120.275863
-152.959844,-97.455382,9.142334,-16915.559400,-61787.221705,123.540969
384.310089,-327.938571,-5.696803,-17089.711871,-62832.413920,116.132192
110.631622,48.812589,6.922208,-17801.149021,-63646.398385,123.598953
98.044777,35.003552,-2.086613,-18238.847674,-64837.291342,118.494763
272.454729,133.240347,-121.477090,-18663.322304,-66014.537716,122.407366
175.663334,-892.741210,109.102218,-19262.663108,-67289.903052,245.702379
175.663334,-892.741210,109.102218,-19764.979129,-67538.638232,138.151439
175.663334,-892.741210,109.102218,-20258.105325,-67784.920771,30.445965
175.663334,-892.741210,109.102218,-20772.395954,-68060.979935,-76.968217
8081.510316,-16178.455989,115.540287,-21307.876606,-68366.819847,-184.091111
-226.151281,228.997492,0.353574,-29748.429101,-53385.938170,-297.645957
-87.512447,30.381077,-0.093692,-29880.196899,-54812.872872,-296.021800
-200.444666,239.181033,-3.402600,-30149.543234,-56041.453309,-293.828336
-200.444666,239.181033,-3.402600,-30304.363793,-57478.820501,-288.347185
495.989527,560.851469,-14.872763,-30458.824170,-58915.739926,-282.869019
-11.295068,48.982550,1.450428,-31309.772317,-60674.221791,-265.927195
442.461373,-11.910444,7.378482,-31653.477647,-61920.708207,-265.316410
442.461373,-11.910444,7.378482,-32450.866806,-63106.255562,-270.633088
442.461373,-11.910444,7.378482,-33248.332943,-64291.593776,-275.952765
442.461373,-11.910444,7.378482,-34045.885751,-65476.948148,-281.270455
442.461373,-11.910444,7.378482,-34843.546499,-66662.132805,-286.598892
442.461373,-11.910444,7.378482,-35641.291491,-67847.108433,-291.935187
442.461373,-11.910444,7.378482,-36439.156390,-69031.930479,-297.279596
1637.758588,1200.878184,-127.787316,-37237.065392,-70216.578078,-302.625400
-76788.243561,-161605.729419,64.325039,-39230.230948,-72613.895670,-172.808743
-50.209160,-73.152116,-1.481213,37202.545792,87795.385026,-235.104904
364.516861,-304.368977,-20.293260,36897.321737,86672.046918,-231.591826
556.032796,239.924171,-8.493159,36177.326097,85779.896069,-209.266780
1623.036518,1429.739650,-58.353145,35265.826160,84343.423316,-198.743881
1623.036518,1429.739650,-58.353145,33287.243794,81717.324816,-138.369326
1623.036518,1429.739650,-58.353145,31308.553617,79091.381529,-78.003517
-19.089690,31.665103,3.818327,29329.789055,76465.508443,-17.642933
15.490726,34.577214,-0.157113,28993.022045,75237.905849,-19.464380
-146.652807,-21.027299,1.409900,28621.618116,74007.498320,-17.319109
-57.903264,-38.381524,-1.264233,28412.216080,72832.838061,-16.749559
-161.577683,-39.289524,0.017542,28114.051303,71675.736265,-13.516945
-82.703205,-10.787019,-0.685017,27919.518218,70519.677363,-11.575213
-318.415989,-4.118312,-4.513382,27645.982830,69334.878187,-8.920220
-335.654761,120.504314,-5.610323,27608.036474,68143.348466,-2.433634
-19.210943,113.319585,-1.849766,27586.861669,66824.988944,5.283171
-9.283407,2.070957,1.133194,27249.404568,65513.966783,9.295558
-14.716292,131.674400,-4.447733,26902.209880,64313.851334,10.302365
-306.614016,94.632470,-1.969898,26550.228258,62981.432912,16.954801
-357.539536,-56.910604,3.895989,26490.358863,61686.139548,21.125173
-227.925201,-8.774912,0.320080,26482.155133,60541.752861,19.451722
-66.795896,-38.555389,1.283824,26344.506434,59348.881544,21.333083
82.651107,-36.765596,15.133534,26045.658101,58185.406609,22.231010
-19.195534,4.071137,0.473115,25597.164782,57020.033504,9.284075
-46.618700,-6.530667,1.100488,25250.331367,55813.770559,10.988845
36.140166,-2.426739,2.306548,24930.800729,54618.088737,12.060577
37.289033,42.479626,2.009154,24528.368904,53418.242509,11.921060
16.967211,59.022750,-0.629277,24124.518224,52173.666383,12.064395
24.033927,67.888279,-1.155856,23740.928839,50912.472458,14.849197
22.129326,70.772977,-0.027219,23350.396649,49642.275587,18.162220
37.321335,33.143323,0.787189,22961.700009,48368.984155,20.349180
31.001828,57.116508,0.662900,22557.824578,47133.248385,21.723914
-4.395332,31.507273,-1.004774,22160.252556,45873.529723,23.226517
-19.247713,17.392443,-0.023146,21798.120948,44639.390200,26.399577
-33.296230,27.339056,-0.631007,21450.942888,43419.261847,28.591328
-97.405083,35.800789,-0.226159,21117.937411,42189.176599,31.391139
94.984163,27.933444,-2.463756,20849.476792,40950.611037,33.786591
-46.131905,143.247210,1.679345,20389.107981,39719.857437,38.424060
87.732620,235.152776,6.121347,20070.205192,38373.890189,38.923625
11517.541347,1580.745650,5.963913,19617.469078,36936.140873,34.969735
-181.948432,-220.257602,7.193202,7734.924255,34152.789552,31.176572
-3.777202,6.996968,-2.751854,7551.851917,33170.482292,26.163146
-36.022376,105.721538,2.712874,7190.625046,31960.871601,31.090487
5.109669,39.902343,-1.761301,6861.580802,30652.566546,30.552487
-27.209432,80.244066,3.203003,6491.371289,29410.140493,34.494318
73.908564,57.109577,-32.792022,6153.430991,28127.394569,33.472575
467.825583,-81.122558,3.204891,5714.458030,26867.862727,68.452465
498.021799,-97.746344,4.823264,4879.602298,25753.203965,67.490379
26.292550,19.178583,-3.423278,4097.658683,24520.313708,65.708212
92.980657,-170.907928,72.444409,3786.498398,23171.630198,72.302837
30.968607,-62.591397,6.633008,3387.818051,22034.902599,2.676494
-19.684818,166.724187,-5.667956,3066.623033,20790.068461,-0.430686
-217.755863,438.438886,-18.779555,2797.004991,19316.583838,8.729960
-1.562806,107.577580,5.481674,2723.069751,17573.653284,31.133690
7.885257,-27.522668,7.281249,2427.983275,16164.492012,29.316948
101.208081,-30.201737,1.239322,2122.491604,14891.394026,25.808951
-64.604583,18.364433,-1.186160,1720.821199,13620.224751,29.161513
38.820216,104.481902,-40.242386,1484.106671,12306.635970,34.203189
1390.211518,369.503743,-23.333710,1142.993008,10912.707971,77.584415
-3198.123488,-4497.266354,43.952213,-550.188869,9259.819476,103.326814
-3198.123488,-4497.266354,43.952213,2343.807103,12479.388720,61.065783
113.532924,145.540901,0.917442,5178.130538,15817.330343,17.797538
164.421253,-61.231855,-1.157444,4710.823390,14516.860192,16.660605
161.534249,-42.315740,18.437119,4194.359733,13418.908784,17.764916
244.013277,-2.504518,-3.180118,3681.541021,12299.653278,-0.710826
59.112850,64.184870,-0.420157,3062.122732,11309.775989,1.673058
-7.772772,16.390952,-0.992950,2619.237088,10236.124646,1.386110
-6.784002,15.422754,-1.203555,2238.127266,9196.294819,1.652600
9.183920,3.957212,0.099325,1847.727812,8143.589876,2.069617
-12.228455,30.352538,-0.458088,1432.889009,7088.222708,1.122442
-10.893691,-3.866295,0.309755,1030.815884,5992.040148,0.670099
-14.816698,25.048159,-1.586073,618.581157,4915.355938,-0.613971
-13.267684,26.867281,-1.133395,201.257423,3794.727969,-0.067438
-20.830148,21.293286,-1.180355,-226.817736,2656.934053,-0.040186
-6.336217,26.574052,-0.168534,-656.728637,1509.040779,-0.033993
8.375054,16.126612,-0.472455,-1119.270901,331.194752,-0.143628
-5.180175,0.204518,-0.068492,-1050.837484,309.862248,-0.416115
8.423874,-6.567467,0.439130,-967.371836,304.906477,-1.092628
-7.526456,-6.539362,-0.014369,-899.028091,308.875002,-2.139512
-3.514836,-4.241775,-0.302877,-817.693557,311.013053,-2.679385
-15.447200,24.574220,-1.239196,-751.299683,300.197649,-2.506716
-17.323986,15.221096,-1.294016,-684.147164,249.671817,-0.964200
-10.569561,5.887598,-0.767800,-626.543618,197.358937,1.076443
-17.874508,25.168141,-1.567751,-574.939582,153.577671,2.573256
-12.701624,16.303963,-1.314918,-515.522367,89.673385,4.882349
-8.891174,20.879936,-1.401090,-459.510819,34.199084,6.939169
-12.741052,26.856494,-1.693171,-406.189388,-26.160951,9.103463
-14.831246,15.705920,-1.441620,-347.061530,-92.807470,11.571626
-13.890111,-24.203343,1.489913,-284.461771,-148.845093,13.805836
-11.304227,-10.226440,0.185647,-219.517805,-165.580953,13.156915
-68.063278,-333.622148,19.918243,-153.657624,-197.912779,13.870599
27.538235,22.096640,8.449878,-30.003529,91.550812,-5.118891
24.497687,-57.354258,-3.399506,-0.971557,24.560753,-12.634126
-1543.895724,-410.148020,9.786911,32.148968,35.206336,-8.248200
28.939704,7.610864,-0.625694,1637.149272,397.091550,-17.016105
105.500600,-101.450439,3.354060,1673.312053,340.887755,-15.386889
29.259907,-42.191774,-3.263005,1635.923436,393.002314,-17.723250
-11.592732,-67.814185,-2.939077,1676.496019,385.348747,-13.436177
-25.125876,-12.597075,0.475721,1758.408538,402.779769,-9.584873
-23.894461,-2.882324,-1.473326,1855.232091,364.089910,-9.136718
-14.666832,-5.648637,-0.869776,1952.476525,314.850143,-6.733018
-6.140882,-3.655207,-1.070357,2041.463153,267.483553,-4.936778
-33.706939,26.699808,-2.195910,2122.909234,216.809284,-2.941340
2.523625,-8.040308,0.219283,2233.114614,134.282842,0.201789
10.015236,-22.463222,0.274067,2308.251259,84.879025,0.957205
5.476101,-22.982041,0.136420,2377.107122,48.210293,1.675806
12.782157,-7.116995,0.206649,2451.606899,10.671322,2.543047
7.222735,0.989259,0.280134,2519.994600,-44.382310,3.352506
1.939465,2.107774,0.185350,2595.499995,-108.998725,4.116865
5.908990,-9.384035,0.082977,2678.031151,-176.098247,4.995932
6.124577,2.970771,-0.079489,2758.518852,-233.204270,6.003658
4.488615,2.069700,-0.181059,2841.389029,-304.287993,7.196998
0.608640,-17.649153,0.518317,2926.701045,-376.064424,8.537457
-1.575324,12.474438,-0.161840,3018.106106,-430.893185,9.184809
-7.394748,23.615084,-1.402219,3112.648545,-519.608989,10.474792
1.628886,0.999785,-0.142128,3099.694336,-636.797723,12.968079
0.357837,-1.070731,-0.151146,3079.143266,-731.036710,14.150658
-1.865847,3.633786,-0.066770,3059.515621,-825.179420,15.391568
-5.772189,6.579855,0.034040,3042.085709,-927.079723,16.542604
-6.477525,7.656102,0.205986,3028.106919,-1034.388965,17.633765
-7.524998,3.261868,0.110606,3014.704070,-1145.739745,18.542954
-35.399799,25.722884,0.249798,3001.139446,-1255.510110,19.920101
-355.331082,1018.757388,7.506680,3009.965700,-1389.159712,21.155590
12576.332616,-20360.130518,121.181387,3332.732270,-2517.127590,15.114059
-115.859237,173.900058,20.306969,-9277.169490,17731.181455,-104.532360
-3395.529425,2649.495413,-42.633272,-9196.658496,17444.873978,-124.075188
110.300769,112.375489,105.464823,-5837.619620,14681.148411,-80.735132
-13.503470,2.974641,4.138490,-5985.016576,14450.052035,-185.412699
23.685356,14.645293,14.157551,-6006.959138,14320.587764,-188.529978
-638.053316,487.917099,13.076330,-6066.896681,14175.260320,-201.706309
-46.482337,180.422140,14.269744,-5466.041311,13553.909991,-213.863994
-158.787629,19.936275,2.136406,-5458.847444,13237.237184,-227.207974
46.288557,35.405132,-2.089394,-5339.516627,13077.545836,-228.382018
28.538619,-20.225375,0.884202,-5426.697775,12897.702800,-224.816028
73.449587,22.521925,-1.150717,-5514.301782,12765.362129,-223.899105
0.932588,-33.907081,0.758790,-5608.316850,12642.675837,-221.451637
-929.042738,1695.773025,-36.548942,-5589.852988,12630.810165,-221.437204
1287.748959,892.715161,-136.068924,-4642.372005,10886.224819,-184.106975
173.992325,-611.974878,25.026511,-5913.339145,9944.224703,-47.221439
-85.995560,-121.404401,-1.211715,-6072.233475,10506.174439,-71.652442
